household_id,person_name,gender,age,age_range,father_name,mother_name,partner_name,children_count,living_place_name,working_place_name
HH_168,Person_439,male,2,0-4,,Person_441,,0,,
HH_168,Person_440,female,20,20-24,,Person_441,,0,,Alcorcon
HH_168,Person_441,female,48,45-49,,,,3,,Madrid
HH_169,Person_442,female,34,30-34,,Person_443,,0,,Alcorcon
HH_169,Person_443,female,69,65-69,,,,1,,
HH_170,Person_444,male,81,80-84,,,,0,,
HH_170,Person_445,male,65,65-69,,,,0,,
HH_171,Person_446,female,61,60-64,Person_448,,,0,,Alcorcon
HH_171,Person_447,female,64,60-64,Person_448,,,0,,Madrid
HH_171,Person_448,male,93,90-94,,,Person_449,2,,
HH_171,Person_449,male,63,60-64,,,Person_448,0,,Madrid
HH_172,Person_450,female,16,15-19,,Person_451,,0,,
HH_172,Person_451,female,57,55-59,,,Person_452,1,,Madrid
HH_172,Person_452,female,67,65-69,,,Person_451,0,,
HH_173,Person_453,female,90,90-94,,,,0,,
HH_174,Person_454,female,70,70-74,,,,0,,
HH_174,Person_455,female,35,35-39,,,,0,,Madrid
HH_175,Person_456,male,34,30-34,,Person_457,,0,Fuenlabrada,
HH_175,Person_457,female,59,55-59,,,,1,Fuenlabrada,
HH_176,Person_458,female,21,20-24,,,,0,Madrid,
HH_176,Person_459,female,95,95-99,,,,0,Madrid,
HH_177,Person_460,female,10,10-14,,Person_461,,0,,
HH_177,Person_461,female,36,35-39,,,Person_462,1,,
HH_177,Person_462,female,38,35-39,,,Person_461,0,,Madrid
HH_178,Person_463,female,96,95-99,,,,0,,
HH_179,Person_464,male,77,75-79,,,,0,Ford,
HH_179,Person_465,male,83,80-84,,,,0,Ford,
HH_180,Person_466,male,57,55-59,,,,0,Fuenlabrada,
HH_181,Person_467,male,14,10-14,Person_468,,,0,,
HH_181,Person_468,male,47,45-49,,,,1,,Madrid
HH_182,Person_469,male,19,15-19,Person_470,,,0,,
HH_182,Person_470,male,53,50-54,,,Person_471,1,,Madrid
HH_182,Person_471,male,36,35-39,,,Person_470,0,,Madrid
HH_183,Person_472,male,31,30-34,Person_473,,,0,Fuenlabrada,
HH_183,Person_473,male,75,75-79,,,Person_474,1,Fuenlabrada,
HH_183,Person_474,male,55,55-59,,,Person_473,0,Fuenlabrada,
HH_184,Person_475,male,3,0-4,Person_479,,,0,,
HH_184,Person_476,male,11,10-14,Person_479,,,0,,Escuela Municipal de Música Manuel Rodríguez Sales
HH_184,Person_477,male,9,5-9,Person_479,,,0,,
HH_184,Person_478,male,9,5-9,Person_479,,,0,,
HH_184,Person_479,male,42,40-44,,,,4,,Madrid
HH_185,Person_480,male,0,0-4,,Person_482,,0,,
HH_185,Person_481,female,4,0-4,,Person_482,,0,,
HH_185,Person_482,female,36,35-39,,,,2,,Madrid
HH_186,Person_483,female,66,65-69,,,,0,,
HH_187,Person_484,male,18,15-19,,Person_485,,0,,
HH_187,Person_485,female,34,30-34,,,Person_486,1,,
HH_187,Person_486,female,31,30-34,,,Person_485,0,,Madrid
HH_188,Person_487,male,0,0-4,,Person_488,,0,,
HH_188,Person_488,female,36,35-39,,,,1,,
HH_189,Person_489,female,79,75-79,Person_490,,,0,,
HH_189,Person_490,male,119,100-120,,,,1,,
HH_190,Person_491,male,35,35-39,Person_492,,,0,,Getafe norte
HH_190,Person_492,male,53,50-54,,,,1,,
HH_191,Person_493,male,10,10-14,,Person_495,,0,Madrid,
HH_191,Person_494,male,26,25-29,,Person_495,,0,Madrid,
HH_191,Person_495,female,68,65-69,,,Person_496,2,Madrid,
HH_191,Person_496,female,84,80-84,,,Person_495,0,Madrid,
HH_192,Person_497,male,5,5-9,Person_499,,,0,,
HH_192,Person_498,male,32,30-34,Person_499,,,0,,Fuenlabrada
HH_192,Person_499,male,50,50-54,,,Person_500,2,,Madrid
HH_192,Person_500,male,54,50-54,,,Person_499,0,,Madrid
HH_193,Person_501,male,60,60-64,,,,0,,Fuenlabrada
HH_193,Person_502,male,23,20-24,,,,0,,Madrid
HH_194,Person_503,female,65,65-69,,,,0,,
HH_195,Person_504,female,36,35-39,,Person_505,,0,,Madrid
HH_195,Person_505,female,61,60-64,,,Person_506,1,,Getafe norte
HH_195,Person_506,female,86,85-89,,,Person_505,0,,
HH_196,Person_507,female,5,5-9,Person_511,,,0,,
HH_196,Person_508,male,2,0-4,Person_511,,,0,,
HH_196,Person_509,male,8,5-9,Person_511,,,0,,
HH_196,Person_510,female,13,10-14,Person_511,,,0,,
HH_196,Person_511,male,31,30-34,,,,4,,Madrid
HH_197,Person_512,female,37,35-39,,,,0,Madrid,
HH_197,Person_513,male,69,65-69,,,,0,Madrid,
HH_197,Person_514,male,65,65-69,,,,0,Madrid,
HH_198,Person_515,male,2,0-4,Person_516,,,0,,
HH_198,Person_516,male,37,35-39,,,Person_517,1,,Madrid
HH_198,Person_517,male,35,35-39,,,Person_516,0,,Madrid
HH_199,Person_518,female,65,65-69,Person_519,,,0,,
HH_199,Person_519,male,103,100-120,,,,1,,
HH_200,Person_520,female,13,10-14,,Person_524,,0,,
HH_200,Person_521,male,4,0-4,,Person_524,,0,,
HH_200,Person_522,female,19,15-19,,Person_524,,0,,Edificio Juan Benet
HH_200,Person_523,female,16,15-19,,Person_524,,0,,
HH_200,Person_524,female,59,55-59,,,,4,,Madrid
HH_201,Person_525,female,40,40-44,,,,0,,Madrid
HH_202,Person_526,male,10,10-14,,Person_529,,0,,
HH_202,Person_527,female,1,0-4,,Person_529,,0,,
HH_202,Person_528,female,2,0-4,,Person_529,,0,,Escuela Infantil Rosa Caramelo
HH_202,Person_529,female,35,35-39,,,,3,,
HH_203,Person_530,male,28,25-29,,,,0,,Biblioteca Rey Pastor
HH_204,Person_531,female,25,25-29,,Person_532,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_204,Person_532,female,57,55-59,,,Person_533,1,,Madrid
HH_204,Person_533,female,90,90-94,,,Person_532,0,,
HH_205,Person_534,male,83,80-84,Person_535,,,0,Madrid,
HH_205,Person_535,male,122,100-120,,,,1,Madrid,
HH_206,Person_536,female,25,25-29,,Person_538,,0,,
HH_206,Person_537,male,30,30-34,,Person_538,,0,,Madrid
HH_206,Person_538,female,57,55-59,,,Person_539,2,,Fuenlabrada
HH_206,Person_539,female,58,55-59,,,Person_538,0,,
HH_207,Person_540,male,4,0-4,Person_543,,,0,Madrid,
HH_207,Person_541,male,12,10-14,Person_543,,,0,Madrid,
HH_207,Person_542,female,12,10-14,Person_543,,,0,Madrid,
HH_207,Person_543,male,43,40-44,,,,3,Madrid,
HH_208,Person_544,male,18,15-19,Person_545,,,0,,
HH_208,Person_545,male,47,45-49,,,,1,,Madrid
HH_209,Person_546,male,26,25-29,,Person_548,,0,,Fuenlabrada
HH_209,Person_547,female,30,30-34,,Person_548,,0,,Fundación IMDEA Networks
HH_209,Person_548,female,45,45-49,,,,2,,Madrid
HH_210,Person_549,female,67,65-69,,,,0,,
HH_211,Person_550,female,98,95-99,,,,0,,
HH_212,Person_551,female,24,20-24,,Person_553,,0,Alcorcon,Edificio Juan Benet
HH_212,Person_552,female,34,30-34,,Person_553,,0,Alcorcon,
HH_212,Person_553,female,62,60-64,,,Person_554,2,Alcorcon,
HH_212,Person_554,female,60,60-64,,,Person_553,0,Alcorcon,
HH_213,Person_555,female,4,0-4,,Person_556,,0,Madrid,
HH_213,Person_556,female,32,30-34,,,Person_557,1,Madrid,
HH_213,Person_557,female,35,35-39,,,Person_556,0,Madrid,
HH_214,Person_558,male,19,15-19,,Person_559,,0,Madrid,
HH_214,Person_559,female,45,45-49,,,Person_560,1,Madrid,
HH_214,Person_560,female,56,55-59,,,Person_559,0,Madrid,
HH_215,Person_561,male,12,10-14,Person_564,,,0,,
HH_215,Person_562,female,3,0-4,Person_564,,,0,,
HH_215,Person_563,male,8,5-9,Person_564,,,0,,
HH_215,Person_564,male,38,35-39,,,Person_565,3,,Madrid
HH_215,Person_565,male,31,30-34,,,Person_564,0,,Madrid
HH_216,Person_566,male,70,70-74,,,,0,Madrid,
HH_216,Person_567,male,97,95-99,,,,0,Madrid,
HH_217,Person_568,female,92,90-94,,,,0,,
HH_218,Person_569,male,49,45-49,,,,0,Mostoles,
HH_219,Person_570,male,17,15-19,,Person_571,,0,Madrid,
HH_219,Person_571,female,47,45-49,,,Person_572,1,Madrid,
HH_219,Person_572,female,52,50-54,,,Person_571,0,Madrid,
HH_220,Person_573,male,6,5-9,Person_575,,,0,,
HH_220,Person_574,male,35,35-39,Person_575,,,0,,Madrid
HH_220,Person_575,male,77,75-79,,,Person_576,2,,
HH_220,Person_576,male,45,45-49,,,Person_575,0,,Alcorcon
HH_221,Person_577,male,48,45-49,,,,0,,Grúas Aguado
HH_221,Person_578,male,20,20-24,,,,0,,Edificio Sabatini
HH_222,Person_579,male,42,40-44,,,,0,Derry Irish Tavern,Madrid
HH_223,Person_580,male,8,5-9,,Person_584,,0,,
HH_223,Person_581,female,17,15-19,,Person_584,,0,,
HH_223,Person_582,female,6,5-9,,Person_584,,0,,
HH_223,Person_583,male,16,15-19,,Person_584,,0,,
HH_223,Person_584,female,59,55-59,,,,4,,Centro de la Mujer Rosa de Luxemburgo
HH_224,Person_585,male,17,15-19,Person_586,,,0,,Escuela Municipal de Música Manuel Rodríguez Sales
HH_224,Person_586,male,43,40-44,,,Person_587,1,,Madrid
HH_224,Person_587,male,41,40-44,,,Person_586,0,,Madrid
HH_225,Person_588,male,25,25-29,Person_589,,,0,,Madrid
HH_225,Person_589,male,56,55-59,,,Person_590,1,,
HH_225,Person_590,male,51,50-54,,,Person_589,0,,Madrid
HH_226,Person_591,male,37,35-39,,,,0,,Madrid
HH_227,Person_592,female,54,50-54,,,,0,,Getafe norte
HH_228,Person_593,female,50,50-54,,,,0,,
HH_228,Person_594,female,50,50-54,,,,0,,
HH_228,Person_595,male,89,85-89,,,,0,,
HH_228,Person_596,male,23,20-24,,,,0,,Edificio Sabatini
HH_228,Person_597,female,88,85-89,,,,0,,
HH_229,Person_598,female,27,25-29,,,,0,,Edificio Agustín de Betancourt
HH_230,Person_599,female,76,75-79,,,,0,,
HH_231,Person_600,male,71,70-74,,,,0,Fuenlabrada,
HH_231,Person_601,female,34,30-34,,,,0,Fuenlabrada,
HH_232,Person_602,female,55,55-59,,,,0,,
HH_232,Person_603,female,43,40-44,,,,0,,Madrid
HH_233,Person_604,male,20,20-24,,Person_605,,0,Madrid,Fundación IMDEA Networks
HH_233,Person_605,female,51,50-54,,,Person_606,1,Madrid,
HH_233,Person_606,female,63,60-64,,,Person_605,0,Madrid,
HH_234,Person_607,male,19,15-19,,Person_609,,0,,Edificio Torres Quevedo
HH_234,Person_608,female,25,25-29,,Person_609,,0,,
HH_234,Person_609,female,65,65-69,,,Person_610,2,,
HH_234,Person_610,female,72,70-74,,,Person_609,0,,
HH_235,Person_611,female,57,55-59,,,,0,,Fuenlabrada
HH_236,Person_612,male,23,20-24,,,,0,,
HH_237,Person_613,male,25,25-29,Person_614,,,0,Mostoles,
HH_237,Person_614,male,54,50-54,,,,1,Mostoles,
HH_238,Person_615,male,25,25-29,,Person_617,,0,,Madrid
HH_238,Person_616,female,13,10-14,,Person_617,,0,,
HH_238,Person_617,female,57,55-59,,,,2,,Madrid
HH_239,Person_618,male,1,0-4,Person_620,,,0,Madrid,
HH_239,Person_619,female,28,25-29,Person_620,,,0,Madrid,
HH_239,Person_620,male,62,60-64,,,Person_621,2,Madrid,
HH_239,Person_621,male,55,55-59,,,Person_620,0,Madrid,
HH_240,Person_622,male,5,5-9,,Person_624,,0,Madrid,
HH_240,Person_623,male,35,35-39,,Person_624,,0,Madrid,
HH_240,Person_624,female,61,60-64,,,Person_625,2,Madrid,
HH_240,Person_625,female,66,65-69,,,Person_624,0,Madrid,
HH_241,Person_626,female,69,65-69,,,,0,,
HH_242,Person_627,female,72,70-74,,,,0,,
HH_242,Person_628,male,88,85-89,,,,0,,
HH_243,Person_629,male,67,65-69,,,,0,,
HH_244,Person_630,male,62,60-64,,,,0,,Madrid
HH_244,Person_631,female,48,45-49,,,,0,,Alcorcon
HH_245,Person_632,female,55,55-59,,,,0,,Madrid
HH_245,Person_633,male,49,45-49,,,,0,,
HH_245,Person_634,female,80,80-84,,,,0,,
HH_246,Person_635,female,87,85-89,,,,0,,
HH_247,Person_636,male,3,0-4,Person_638,,,0,,
HH_247,Person_637,female,33,30-34,Person_638,,,0,,Madrid
HH_247,Person_638,male,65,65-69,,,Person_639,2,,
HH_247,Person_639,male,51,50-54,,,Person_638,0,,Fuenlabrada
HH_248,Person_640,female,72,70-74,,,,0,Madrid,
HH_248,Person_641,male,71,70-74,,,,0,Madrid,
HH_249,Person_642,female,20,20-24,Person_644,,,0,Isengar,Madrid
HH_249,Person_643,female,0,0-4,Person_644,,,0,Isengar,
HH_249,Person_644,male,51,50-54,,,,2,Isengar,Alcorcon
HH_250,Person_645,female,42,40-44,,,,0,,Madrid
HH_251,Person_646,male,76,75-79,,,,0,Alcorcon,
HH_251,Person_647,male,30,30-34,,,,0,Alcorcon,
HH_252,Person_648,female,7,5-9,,Person_650,,0,Madrid,
HH_252,Person_649,female,1,0-4,,Person_650,,0,Madrid,
HH_252,Person_650,female,47,45-49,,,,2,Madrid,Hotel de Asociaciones
HH_253,Person_651,male,13,10-14,,Person_653,,0,Fuenlabrada,
HH_253,Person_652,female,35,35-39,,Person_653,,0,Fuenlabrada,
HH_253,Person_653,female,62,60-64,,,Person_654,2,Fuenlabrada,
HH_253,Person_654,female,68,65-69,,,Person_653,0,Fuenlabrada,
HH_254,Person_655,male,15,15-19,Person_656,,,0,,
HH_254,Person_656,male,45,45-49,,,,1,,Madrid
HH_255,Person_657,female,5,5-9,Person_660,,,0,,
HH_255,Person_658,male,14,10-14,Person_660,,,0,,
HH_255,Person_659,male,4,0-4,Person_660,,,0,,
HH_255,Person_660,male,45,45-49,,,Person_661,3,,
HH_255,Person_661,male,36,35-39,,,Person_660,0,,
HH_256,Person_662,female,37,35-39,,,,0,,Madrid
HH_256,Person_663,female,89,85-89,,,,0,,
HH_257,Person_664,female,22,20-24,,Person_668,,0,,
HH_257,Person_665,male,6,5-9,,Person_668,,0,,
HH_257,Person_666,male,29,25-29,,Person_668,,0,,Madrid
HH_257,Person_667,female,8,5-9,,Person_668,,0,,
HH_257,Person_668,female,60,60-64,,,,4,,Madrid
HH_258,Person_669,male,20,20-24,Person_671,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_258,Person_670,female,27,25-29,Person_671,,,0,,
HH_258,Person_671,male,66,65-69,,,Person_672,2,,
HH_258,Person_672,male,55,55-59,,,Person_671,0,,Madrid
HH_259,Person_673,male,26,25-29,,Person_675,,0,Madrid,
HH_259,Person_674,male,36,35-39,,Person_675,,0,Madrid,
HH_259,Person_675,female,78,75-79,,,,2,Madrid,
HH_260,Person_676,female,8,5-9,Person_679,,,0,,
HH_260,Person_677,male,14,10-14,Person_679,,,0,,
HH_260,Person_678,male,18,15-19,Person_679,,,0,,Edificio Sabatini
HH_260,Person_679,male,37,35-39,,,,3,,Madrid
HH_261,Person_680,female,7,5-9,,Person_684,,0,Madrid,
HH_261,Person_681,female,15,15-19,,Person_684,,0,Madrid,
HH_261,Person_682,female,15,15-19,,Person_684,,0,Madrid,
HH_261,Person_683,male,1,0-4,,Person_684,,0,Madrid,Escuela Infantil Rosa Caramelo
HH_261,Person_684,female,44,40-44,,,,4,Madrid,
HH_262,Person_685,male,36,35-39,,Person_686,,0,,Madrid
HH_262,Person_686,female,70,70-74,,,Person_687,1,,
HH_262,Person_687,female,90,90-94,,,Person_686,0,,
HH_263,Person_688,female,87,85-89,,,,0,,
HH_264,Person_689,male,38,35-39,,,,0,Getafe norte,
HH_264,Person_690,female,86,85-89,,,,0,Getafe norte,
HH_264,Person_691,female,97,95-99,,,,0,Getafe norte,
HH_265,Person_692,female,92,90-94,,,,0,,
HH_266,Person_693,male,21,20-24,,Person_694,,0,,Edificio Torres Quevedo
HH_266,Person_694,female,46,45-49,,,Person_695,1,,Madrid
HH_266,Person_695,female,45,45-49,,,Person_694,0,,Madrid
HH_267,Person_696,female,43,40-44,,,,0,,Madrid
HH_267,Person_697,male,59,55-59,,,,0,,Madrid
HH_268,Person_698,female,93,90-94,,,,0,Madrid,
HH_269,Person_699,female,19,15-19,Person_700,,,0,,Edificio Juan Benet
HH_269,Person_700,male,59,55-59,,,Person_701,1,,Madrid
HH_269,Person_701,male,51,50-54,,,Person_700,0,,Alcorcon
HH_270,Person_702,male,40,40-44,Person_703,,,0,,
HH_270,Person_703,male,76,75-79,,,,1,,
HH_271,Person_704,female,20,20-24,,Person_705,,0,,
HH_271,Person_705,female,53,50-54,,,,1,,Madrid
HH_272,Person_706,female,36,35-39,,,,0,,Madrid
HH_273,Person_707,female,85,85-89,,,,0,Madrid,
HH_274,Person_708,male,30,30-34,,,,0,,Fundación IMDEA Networks
HH_274,Person_709,male,95,95-99,,,,0,,
HH_275,Person_710,female,44,40-44,,,,0,,Madrid
HH_276,Person_711,female,48,45-49,,,,0,,Madrid
HH_276,Person_712,male,97,95-99,,,,0,,
HH_277,Person_713,male,0,0-4,,Person_714,,0,,
HH_277,Person_714,female,32,30-34,,,Person_715,1,,Madrid
HH_277,Person_715,female,36,35-39,,,Person_714,0,,Madrid
HH_278,Person_716,male,44,40-44,,,,0,,Madrid
HH_278,Person_717,male,80,80-84,,,,0,,
HH_279,Person_718,male,21,20-24,Person_720,,,0,,Madrid
HH_279,Person_719,female,29,25-29,Person_720,,,0,,
HH_279,Person_720,male,61,60-64,,,Person_721,2,,Madrid
HH_279,Person_721,male,93,90-94,,,Person_720,0,,
HH_280,Person_722,female,89,85-89,,,,0,,
HH_280,Person_723,male,28,25-29,,,,0,,
HH_281,Person_724,female,83,80-84,,,,0,,
HH_282,Person_725,male,24,20-24,,,,0,,
HH_282,Person_726,male,52,50-54,,,,0,,Mostoles
HH_283,Person_727,female,21,20-24,Person_728,,,0,Fuenlabrada,Biblioteca Rey Pastor
HH_283,Person_728,male,56,55-59,,,Person_729,1,Fuenlabrada,
HH_283,Person_729,male,56,55-59,,,Person_728,0,Fuenlabrada,
HH_284,Person_730,female,19,15-19,,Person_731,,0,,Madrid
HH_284,Person_731,female,48,45-49,,,Person_732,1,,Madrid
HH_284,Person_732,female,46,45-49,,,Person_731,0,,
HH_285,Person_733,male,96,95-99,,,,0,,
HH_285,Person_734,female,90,90-94,,,,0,,
HH_285,Person_735,female,48,45-49,,,,0,,Madrid
HH_286,Person_736,male,1,0-4,Person_737,,,0,,
HH_286,Person_737,male,18,15-19,,,Person_738,1,,Madrid
HH_286,Person_738,male,20,20-24,,,Person_737,0,,Madrid
HH_287,Person_739,female,24,20-24,,,,0,,
HH_287,Person_740,male,48,45-49,,,,0,,Madrid
HH_288,Person_741,male,25,25-29,Person_742,,,0,,Biblioteca Rey Pastor
HH_288,Person_742,male,53,50-54,,,Person_743,1,,Madrid
HH_288,Person_743,male,45,45-49,,,Person_742,0,,Madrid
HH_289,Person_744,male,37,35-39,,,,0,,Madrid
HH_289,Person_745,male,99,95-99,,,,0,,
HH_290,Person_746,male,16,15-19,,Person_748,,0,Fuenlabrada,
HH_290,Person_747,female,32,30-34,,Person_748,,0,Fuenlabrada,
HH_290,Person_748,female,61,60-64,,,Person_749,2,Fuenlabrada,
HH_290,Person_749,female,81,80-84,,,Person_748,0,Fuenlabrada,
HH_291,Person_750,female,86,85-89,,,,0,,
HH_292,Person_751,female,25,25-29,Person_753,,,0,Madrid,
HH_292,Person_752,female,16,15-19,Person_753,,,0,Madrid,
HH_292,Person_753,male,40,40-44,,,,2,Madrid,
HH_293,Person_754,male,16,15-19,Person_756,,,0,Madrid,
HH_293,Person_755,male,25,25-29,Person_756,,,0,Madrid,Edificio Juan Benet
HH_293,Person_756,male,51,50-54,,,Person_757,2,Madrid,
HH_293,Person_757,male,48,45-49,,,Person_756,0,Madrid,Edificio Gran Avenida
HH_294,Person_758,male,0,0-4,Person_762,,,0,Madrid,
HH_294,Person_759,female,3,0-4,Person_762,,,0,Madrid,Escuela Infantil Rosa Caramelo
HH_294,Person_760,female,3,0-4,Person_762,,,0,Madrid,
HH_294,Person_761,male,10,10-14,Person_762,,,0,Madrid,
HH_294,Person_762,male,43,40-44,,,,4,Madrid,
HH_295,Person_763,male,2,0-4,,Person_766,,0,,
HH_295,Person_764,male,5,5-9,,Person_766,,0,,
HH_295,Person_765,male,7,5-9,,Person_766,,0,,
HH_295,Person_766,female,34,30-34,,,Person_767,3,,Madrid
HH_295,Person_767,female,34,30-34,,,Person_766,0,,
HH_296,Person_768,female,43,40-44,,,,0,,Madrid
HH_296,Person_769,male,22,20-24,,,,0,,Madrid
HH_296,Person_770,male,22,20-24,,,,0,,Edificio Torres Quevedo
HH_296,Person_771,female,52,50-54,,,,0,,Madrid
HH_297,Person_772,female,15,15-19,Person_775,,,0,,
HH_297,Person_773,female,25,25-29,Person_775,,,0,,Madrid
HH_297,Person_774,male,21,20-24,Person_775,,,0,,Edificio Agustín de Betancourt
HH_297,Person_775,male,61,60-64,,,,3,,Madrid
HH_298,Person_776,female,30,30-34,Person_777,,,0,Madrid,Edificio Torres Quevedo
HH_298,Person_777,male,52,50-54,,,Person_778,1,Madrid,
HH_298,Person_778,male,54,50-54,,,Person_777,0,Madrid,
HH_299,Person_779,female,33,30-34,,Person_780,,0,Madrid,
HH_299,Person_780,female,77,75-79,,,Person_781,1,Madrid,
HH_299,Person_781,female,58,55-59,,,Person_780,0,Madrid,Seat
HH_300,Person_782,female,61,60-64,,,,0,,Madrid
HH_300,Person_783,female,81,80-84,,,,0,,
HH_301,Person_784,female,57,55-59,,,,0,Madrid,
HH_301,Person_785,female,56,55-59,,,,0,Madrid,
HH_302,Person_786,female,10,10-14,,Person_788,,0,Madrid,
HH_302,Person_787,male,29,25-29,,Person_788,,0,Madrid,
HH_302,Person_788,female,61,60-64,,,Person_789,2,Madrid,
HH_302,Person_789,female,65,65-69,,,Person_788,0,Madrid,
HH_303,Person_790,female,13,10-14,,Person_793,,0,Fuenlabrada,
HH_303,Person_791,female,12,10-14,,Person_793,,0,Fuenlabrada,
HH_303,Person_792,male,16,15-19,,Person_793,,0,Fuenlabrada,
HH_303,Person_793,female,42,40-44,,,Person_794,3,Fuenlabrada,
HH_303,Person_794,female,41,40-44,,,Person_793,0,Fuenlabrada,
HH_304,Person_795,male,47,45-49,,,,0,,Alcorcon
HH_305,Person_796,male,21,20-24,,Person_798,,0,,
HH_305,Person_797,female,23,20-24,,Person_798,,0,,Edificio Torres Quevedo
HH_305,Person_798,female,55,55-59,,,,2,,Madrid
HH_306,Person_799,male,40,40-44,Person_800,,,0,,Alcorcon
HH_306,Person_800,male,58,55-59,,,,1,,Madrid
HH_307,Person_801,female,1,0-4,Person_803,,,0,,Escuela Infantil Rosa Caramelo
HH_307,Person_802,female,26,25-29,Person_803,,,0,,Edificio Sabatini
HH_307,Person_803,male,60,60-64,,,Person_804,2,,Madrid
HH_307,Person_804,male,55,55-59,,,Person_803,0,,Madrid
HH_308,Person_805,male,9,5-9,,Person_807,,0,,
HH_308,Person_806,female,27,25-29,,Person_807,,0,,
HH_308,Person_807,female,56,55-59,,,Person_808,2,,Madrid
HH_308,Person_808,female,57,55-59,,,Person_807,0,,Alcorcon
HH_309,Person_809,female,46,45-49,,,,0,Madrid,
HH_310,Person_810,female,29,25-29,,,,0,,
HH_310,Person_811,female,49,45-49,,,,0,,Madrid
HH_311,Person_812,male,22,20-24,,,,0,,
HH_312,Person_813,female,11,10-14,Person_814,,,0,Madrid,
HH_312,Person_814,male,36,35-39,,,Person_815,1,Madrid,
HH_312,Person_815,male,36,35-39,,,Person_814,0,Madrid,
HH_313,Person_816,female,74,70-74,,,,0,,
HH_313,Person_817,female,82,80-84,,,,0,,
HH_314,Person_818,female,0,0-4,,Person_820,,0,,
HH_314,Person_819,male,31,30-34,,Person_820,,0,,Madrid
HH_314,Person_820,female,56,55-59,,,Person_821,2,,Madrid
HH_314,Person_821,female,57,55-59,,,Person_820,0,,Madrid
HH_315,Person_822,male,92,90-94,,,,0,Madrid,
HH_315,Person_823,female,26,25-29,,,,0,Madrid,
HH_316,Person_824,male,11,10-14,Person_825,,,0,,
HH_316,Person_825,male,39,35-39,,,,1,,Madrid
HH_317,Person_826,female,61,60-64,,,,0,,Madrid
HH_317,Person_827,female,32,30-34,,,,0,,Madrid
HH_318,Person_828,female,0,0-4,Person_829,,,0,,
HH_318,Person_829,male,41,40-44,,,Person_830,1,,Madrid
HH_318,Person_830,male,40,40-44,,,Person_829,0,,Madrid
HH_319,Person_831,female,83,80-84,,Person_832,,0,Madrid,
HH_319,Person_832,female,111,100-120,,,,1,Madrid,
HH_320,Person_833,female,8,5-9,Person_834,,,0,,
HH_320,Person_834,male,44,40-44,,,Person_835,1,,Madrid
HH_320,Person_835,male,40,40-44,,,Person_834,0,,Madrid
HH_321,Person_836,female,75,75-79,,,,0,Fuenlabrada,
HH_322,Person_837,male,21,20-24,,,,0,,Edificio Torres Quevedo
HH_322,Person_838,female,44,40-44,,,,0,,Alcorcon
HH_323,Person_839,female,42,40-44,,,,0,,
HH_324,Person_840,female,5,5-9,Person_842,,,0,,
HH_324,Person_841,male,26,25-29,Person_842,,,0,,Fundación IMDEA Networks
HH_324,Person_842,male,54,50-54,,,Person_843,2,,Madrid
HH_324,Person_843,male,47,45-49,,,Person_842,0,,Getafe norte
HH_325,Person_844,male,93,90-94,,,,0,,
HH_325,Person_845,male,97,95-99,,,,0,,
HH_326,Person_846,female,37,35-39,Person_847,,,0,,Madrid
HH_326,Person_847,male,74,70-74,,,,1,,
HH_327,Person_848,male,32,30-34,,,,0,,Madrid
HH_327,Person_849,male,63,60-64,,,,0,,Madrid
HH_328,Person_850,male,67,65-69,,,,0,,
HH_328,Person_851,female,44,40-44,,,,0,,Madrid
HH_329,Person_852,female,25,25-29,,Person_856,,0,,
HH_329,Person_853,male,28,25-29,,Person_856,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_329,Person_854,female,20,20-24,,Person_856,,0,,
HH_329,Person_855,female,14,10-14,,Person_856,,0,,
HH_329,Person_856,female,70,70-74,,,,4,,
HH_330,Person_857,female,82,80-84,Person_860,,,0,Extremadura,
HH_330,Person_858,male,44,40-44,Person_860,,,0,Extremadura,
HH_330,Person_859,male,83,80-84,Person_860,,,0,Extremadura,
HH_330,Person_860,male,116,100-120,,,,3,Extremadura,
